sentence A = There are no people flipping the tires of a tractor.
sentence B = Two men are competing in a tire rolling race.
entailm AB = A_neutral_B.
entailm BA = B_neutral_A.

CONCEPTS A: Entity+,GroupOfPeople=,Impelling+,Artifact+,Truck+
CONCEPTS B: Hominid=,Entity+,Contest+,Artifact+,Motion+,Racing=

CONLL A:

1	There	there	PRON	EX	fPOS=PRON++EX	2	expl	_	?|?
2	are	be	VERB	VBP	Mood=Ind|Tense=Pres|VerbForm=Fin|fPOS=VERB++VBP	0	ROOT	_	02604760-v|Entity+
3	no	no	DET	DT	fPOS=DET++DT	4	neg	_	?|?
4	people	people	NOUN	NNS	Number=Plur|fPOS=NOUN++NNS	2	nsubj	_	07942152-n|GroupOfPeople=
5	flipping	flip	VERB	VB	VerbForm=Ger|fPOS=VERB++VBG	4	acl	_	01893601-v|Impelling+
6	the	the	DET	DT	Definite=Def|PronType=Art|fPOS=DET++DT	7	det	_	?|?
7	tires	tire	NOUN	NNS	Number=Plur|fPOS=NOUN++NNS	5	dobj	_	04440749-n|Artifact+
8	of	of	ADP	IN	fPOS=ADP++IN	10	case	_	?|?
9	a	a	DET	DT	Definite=Ind|PronType=Art|fPOS=DET++DT	10	det	_	?|?
10	tractor	tractor	NOUN	NN	Number=Sing|fPOS=NOUN++NN	7	nmod	_	04465666-n|Truck+
11	.	.	PUNCT	.	fPOS=PUNCT++.	2	punct	_	?|?


CONLL B:

1	Two	2	NUM	CD	Number=Sing|fPOS=NOUN++NN	2	nummod	_	?|?
2	men	man	NOUN	NNS	Number=Plur|fPOS=NOUN++NNS	4	nsubj	_	02472293-n|Hominid=
3	are	be	AUX	VBP	Mood=Ind|Tense=Pres|VerbForm=Fin|fPOS=AUX++VBP	4	aux	_	02604760-v|Entity+
4	competing	compete	VERB	VBG	Tense=Pres|VerbForm=Part|fPOS=VERB++VBG	0	ROOT	_	01072262-v|Contest+
5	in	in	ADP	IN	fPOS=ADP++IN	9	case	_	?|?
6	a	a	DET	DT	Definite=Ind|PronType=Art|fPOS=DET++DT	9	det	_	?|?
7	tire	tire	NOUN	NN	Number=Sing|fPOS=NOUN++NN	9	compound	_	04440749-n|Artifact+
8	rolling	roll	VERB	VBG	Degree=Pos|fPOS=ADJ++JJ	9	amod	_	01866192-v|Motion+
9	race	race	NOUN	NN	Number=Sing|fPOS=NOUN++NN	4	nmod	_	07458453-n|Racing=
10	.	.	PUNCT	.	fPOS=PUNCT++.	4	punct	_	?|?
