sentence A = There is no motorcyclist riding a motorbike along a roadway.
sentence B = A motorcyclist is riding a motorbike along a roadway.
entailm AB = A_contradicts_B.
entailm BA = B_contradicts_A.

CONCEPTS A: Entity+,Human+,Transportation+,TransportationDevice+,Roadway=
CONCEPTS B: Human+,Entity+,Transportation+,TransportationDevice+,Roadway=

CONLL A:

1	There	there	PRON	EX	fPOS=PRON++EX	2	expl	_	EX|?|?
2	is	be	VERB	VBZ	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|fPOS=VERB++VBZ	0	ROOT	_	VBZ|02604760-v|Entity+
3	no	no	DET	DT	fPOS=DET++DT	4	neg	_	DT|?|?
4	motorcyclist	motorcyclist	NOUN	NN	Number=Sing|fPOS=NOUN++NN	2	nsubj	_	NN|10334009-n|Human+
5	riding	ride	VERB	VBG	VerbForm=Ger|fPOS=VERB++VBG	4	acl	_	VBG|02102398-v|Transportation+
6	a	a	DET	DT	Definite=Ind|PronType=Art|fPOS=DET++DT	7	det	_	DT|?|?
7	motorbike	motorbike	NOUN	NN	Number=Sing|fPOS=NOUN++NN	5	dobj	_	NN|03769722-n|TransportationDevice+
8	along	along	ADP	IN	fPOS=ADP++IN	10	case	_	IN|?|?
9	a	a	DET	DT	Definite=Ind|PronType=Art|fPOS=DET++DT	10	det	_	DT|?|?
10	roadway	roadway	NOUN	NN	Number=Sing|fPOS=NOUN++NN	5	nmod	_	NN|04097622-n|Roadway=
11	.	.	PUNCT	.	fPOS=PUNCT++.	2	punct	_	Fp|?|?


CONLL B:

1	A	a	DET	DT	Definite=Ind|PronType=Art|fPOS=DET++DT	2	det	_	DT|?|?
2	motorcyclist	motorcyclist	NOUN	NN	Number=Sing|fPOS=NOUN++NN	4	nsubj	_	NN|10334009-n|Human+
3	is	be	AUX	VBZ	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|fPOS=AUX++VBZ	4	aux	_	VBZ|02604760-v|Entity+
4	riding	ride	VERB	VBG	Tense=Pres|VerbForm=Part|fPOS=VERB++VBG	0	ROOT	_	VBG|02102398-v|Transportation+
5	a	a	DET	DT	Definite=Ind|PronType=Art|fPOS=DET++DT	6	det	_	DT|?|?
6	motorbike	motorbike	NOUN	NN	Number=Sing|fPOS=NOUN++NN	4	dobj	_	NN|03769722-n|TransportationDevice+
7	along	along	ADP	IN	fPOS=ADP++IN	9	case	_	IN|?|?
8	a	a	DET	DT	Definite=Ind|PronType=Art|fPOS=DET++DT	9	det	_	DT|?|?
9	roadway	roadway	NOUN	NN	Number=Sing|fPOS=NOUN++NN	4	nmod	_	NN|04097622-n|Roadway=
10	.	.	PUNCT	.	fPOS=PUNCT++.	4	punct	_	Fp|?|?
