sentence A = There is no man squatting in brush and taking a photograph.
sentence B = A man is crouching and holding a camera.
entailm AB = A_neutral_B.
entailm BA = B_neutral_A.

CONCEPTS A: Entity+,Hominid=,BodyMotion+,Device+,PhysicalAttribute+,Photograph=
CONCEPTS B: Hominid=,Entity+,Inclining+,Process+,Camera=

CONLL A:

1	There	there	PRON	EX	fPOS=PRON++EX	2	expl	_	EX|?|?
2	is	be	VERB	VBZ	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|fPOS=VERB++VBZ	0	ROOT	_	VBZ|02604760-v|Entity+
3	no	no	DET	DT	fPOS=DET++DT	4	neg	_	DT|?|?
4	man	man	NOUN	NN	Degree=Pos|fPOS=ADJ++JJ	2	nsubj	_	NN|02472293-n|Hominid=
5	squatting	squat	VERB	VBG	Number=Sing|fPOS=NOUN++NN	4	acl	_	VBG|01545314-v|BodyMotion+
6	in	in	ADP	IN	fPOS=ADP++IN	7	case	_	IN|?|?
7	brush	brush	NOUN	NN	Number=Sing|fPOS=NOUN++NN	5	nmod	_	NN|02908217-n|Device+
8	and	and	CONJ	CC	fPOS=CONJ++CC	5	cc	_	CC|?|?
9	taking	take	VERB	VBG	VerbForm=Ger|fPOS=VERB++VBG	5	conj	_	VBG|02267989-v|PhysicalAttribute+
10	a	a	DET	DT	Definite=Ind|PronType=Art|fPOS=DET++DT	11	det	_	DT|?|?
11	photograph	photograph	NOUN	NN	Number=Sing|fPOS=NOUN++NN	9	dobj	_	NN|03925226-n|Photograph=
12	.	.	PUNCT	.	fPOS=PUNCT++.	2	punct	_	Fp|?|?


CONLL B:

1	A	a	DET	DT	Definite=Ind|PronType=Art|fPOS=DET++DT	2	det	_	DT|?|?
2	man	man	NOUN	NN	Number=Sing|fPOS=NOUN++NN	4	nsubj	_	NN|02472293-n|Hominid=
3	is	be	AUX	VBZ	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|fPOS=VERB++VBZ	4	aux	_	VBZ|02604760-v|Entity+
4	crouching	crouch	VERB	VBG	VerbForm=Ger|fPOS=VERB++VBG	0	ROOT	_	VBG|02062632-v|Inclining+
5	and	and	CONJ	CC	fPOS=CONJ++CC	4	cc	_	CC|?|?
6	holding	hold	VERB	VBG	VerbForm=Ger|fPOS=VERB++VBG	4	conj	_	VBG|01217043-v|Process+
7	a	a	DET	DT	Definite=Ind|PronType=Art|fPOS=DET++DT	8	det	_	DT|?|?
8	camera	camera	NOUN	NN	Number=Sing|fPOS=NOUN++NN	6	dobj	_	NN|02942699-n|Camera=
9	.	.	PUNCT	.	fPOS=PUNCT++.	4	punct	_	Fp|?|?
