sentence A = There is no man sitting on the floor and playing a guitar.
sentence B = A man is sitting on the floor in a room and strumming a guitar.
entailm AB = A_contradicts_B.
entailm BA = B_contradicts_A.

CONCEPTS A: PhysicalAttribute+,Hominid=,SittingDown+,Floor+,DramaticActing+,Guitar=
CONCEPTS B: Hominid=,PhysicalAttribute+,SittingDown+,Floor+,Room=,SoundAttribute+,Guitar=

CONLL A:

1	There	there	PRON	EX	fPOS=PRON++EX	2	expl	_	EX|?|?
2	is	be	VERB	VBZ	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|fPOS=VERB++VBZ	0	ROOT	_	VBZ|02655135-v|PhysicalAttribute+
3	no	no	DET	DT	fPOS=DET++DT	4	neg	_	DT|?|?
4	man	man	NOUN	NN	Number=Sing|fPOS=NOUN++NN	2	nsubj	_	NN|02472293-n|Hominid=
5	sitting	sit	VERB	VBG	VerbForm=Ger|fPOS=VERB++VBG	4	acl	_	VBG|01543123-v|SittingDown+
6	on	on	ADP	IN	fPOS=ADP++IN	8	case	_	IN|?|?
7	the	the	DET	DT	Definite=Def|PronType=Art|fPOS=DET++DT	8	det	_	DT|?|?
8	floor	floor	NOUN	NN	Number=Sing|fPOS=NOUN++NN	5	nmod	_	NN|03365592-n|Floor+
9	and	and	CONJ	CC	fPOS=CONJ++CC	5	cc	_	CC|?|?
10	playing	play	VERB	VBG	VerbForm=Ger|fPOS=VERB++VBG	5	conj	_	VBG|01719302-v|DramaticActing+
11	a	a	DET	DT	Definite=Ind|PronType=Art|fPOS=DET++DT	12	det	_	DT|?|?
12	guitar	guitar	NOUN	NN	Number=Sing|fPOS=NOUN++NN	10	dobj	_	NN|03467517-n|Guitar=
13	.	.	PUNCT	.	fPOS=PUNCT++.	2	punct	_	Fp|?|?


CONLL B:

1	A	a	DET	DT	Definite=Ind|PronType=Art|fPOS=DET++DT	2	det	_	DT|?|?
2	man	man	NOUN	NN	Number=Sing|fPOS=NOUN++NN	4	nsubj	_	NN|02472293-n|Hominid=
3	is	be	AUX	VBZ	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|fPOS=AUX++VBZ	4	aux	_	VBZ|02655135-v|PhysicalAttribute+
4	sitting	sit	VERB	VBG	Tense=Pres|VerbForm=Part|fPOS=VERB++VBG	0	ROOT	_	VBG|01543123-v|SittingDown+
5	on	on	ADP	IN	fPOS=ADP++IN	7	case	_	IN|?|?
6	the	the	DET	DT	Definite=Def|PronType=Art|fPOS=DET++DT	7	det	_	DT|?|?
7	floor	floor	NOUN	NN	Number=Sing|fPOS=NOUN++NN	4	nmod	_	NN|03365592-n|Floor+
8	in	in	ADP	IN	fPOS=ADP++IN	10	case	_	IN|?|?
9	a	a	DET	DT	Definite=Ind|PronType=Art|fPOS=DET++DT	10	det	_	DT|?|?
10	room	room	NOUN	NN	Number=Sing|fPOS=NOUN++NN	4	nmod	_	NN|04105893-n|Room=
11	and	and	CONJ	CC	fPOS=CONJ++CC	4	cc	_	CC|?|?
12	strumming	strum	VERB	VBG	VerbForm=Ger|fPOS=VERB++VBG	4	conj	_	VBG|02180362-v|SoundAttribute+
13	a	a	DET	DT	Definite=Ind|PronType=Art|fPOS=DET++DT	14	det	_	DT|?|?
14	guitar	guitar	NOUN	NN	Number=Sing|fPOS=NOUN++NN	12	dobj	_	NN|03467517-n|Guitar=
15	.	.	PUNCT	.	fPOS=PUNCT++.	4	punct	_	Fp|?|?
