sentence A = There is no monkey teasing a dog at the zoo.
sentence B = A monkey is pulling a dog's tail.
entailm AB = A_contradicts_B.
entailm BA = B_contradicts_A.

CONCEPTS A: Entity+,Human+,Separating+,Canine+,StationaryArtifact+
CONCEPTS B: Human+,Entity+,Transportation+,Canine+,BodyPart+

CONLL A:

1	There	there	PRON	EX	fPOS=PRON++EX	2	expl	_	?|?
2	is	be	VERB	VBZ	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|fPOS=VERB++VBZ	0	ROOT	_	02604760-v|Entity+
3	no	no	DET	DT	fPOS=DET++DT	4	neg	_	?|?
4	monkey	monkey	NOUN	NN	Number=Sing|fPOS=NOUN++NN	2	nsubj	_	10200047-n|Human+
5	teasing	tease	VERB	VBG	VerbForm=Ger|fPOS=VERB++VBG	4	acl	_	01463792-v|Separating+
6	a	a	DET	DT	Definite=Ind|PronType=Art|fPOS=DET++DT	7	det	_	?|?
7	dog	dog	NOUN	NN	Number=Sing|fPOS=NOUN++NN	5	dobj	_	02084071-n|Canine+
8	at	at	ADP	IN	fPOS=ADP++IN	10	case	_	?|?
9	the	the	DET	DT	Definite=Def|PronType=Art|fPOS=DET++DT	10	det	_	?|?
10	zoo	zoo	NOUN	NN	Number=Sing|fPOS=NOUN++NN	5	nmod	_	03745146-n|StationaryArtifact+
11	.	.	PUNCT	.	fPOS=PUNCT++.	2	punct	_	?|?


CONLL B:

1	A	a	DET	DT	Definite=Ind|PronType=Art|fPOS=DET++DT	2	det	_	?|?
2	monkey	monkey	NOUN	NN	Number=Sing|fPOS=NOUN++NN	4	nsubj	_	10200047-n|Human+
3	is	be	AUX	VBZ	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|fPOS=AUX++VBZ	4	aux	_	02604760-v|Entity+
4	pulling	pull	VERB	VBG	Tense=Pres|VerbForm=Part|fPOS=VERB++VBG	0	ROOT	_	02057499-v|Transportation+
5	a	a	DET	DT	Definite=Ind|PronType=Art|fPOS=DET++DT	6	det	_	?|?
6	dog	dog	NOUN	NN	Number=Sing|fPOS=NOUN++NN	8	nmod:poss	_	02084071-n|Canine+
7	's	's	PART	POS	fPOS=PART++POS	6	case	_	?|?
8	tail	tail	NOUN	NN	Number=Sing|fPOS=NOUN++NN	4	dobj	_	02157557-n|BodyPart+
9	.	.	PUNCT	.	fPOS=PUNCT++.	4	punct	_	?|?
