sentence A = There is no boy standing in front of the blue building in the space reserved for handicapped people.
sentence B = A boy is standing in front of the blue building in the space reserved for handicapped people.
entailm AB = A_contradicts_B.
entailm BA = B_contradicts_A.

CONCEPTS A: Entity+,Human+,SocialRole+,FrontFn=,SubjectiveStrongNegativeAttribute+,Building=,OuterSpaceRegion+,Reserving=,RegulatoryProcess+,GroupOfPeople=
CONCEPTS B: Human+,Entity+,PhysicalAttribute+,FrontFn=,SubjectiveStrongNegativeAttribute+,Building=,OuterSpaceRegion+,Reserving=,RegulatoryProcess+,GroupOfPeople=

CONLL A:

1	There	there	PRON	EX	fPOS=PRON++EX	2	expl	_	?|?
2	is	be	VERB	VBZ	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|fPOS=VERB++VBZ	0	ROOT	_	02604760-v|Entity+
3	no	no	DET	DT	fPOS=DET++DT	4	neg	_	?|?
4	boy	boy	NOUN	NN	Number=Sing|fPOS=NOUN++NN	2	nsubj	_	10285313-n|Human+
5	standing	standing	NOUN	NN	VerbForm=Ger|fPOS=VERB++VBG	4	acl	_	13948136-n|SocialRole+
6	in	in	ADP	IN	fPOS=ADP++IN	7	case	_	?|?
7	front	front	NOUN	NN	Number=Sing|fPOS=NOUN++NN	5	nmod	_	08573472-n|FrontFn=
8	of	of	ADP	IN	fPOS=ADP++IN	11	case	_	?|?
9	the	the	DET	DT	Definite=Def|PronType=Art|fPOS=DET++DT	11	det	_	?|?
10	blue	blue	ADJ	JJ	Degree=Pos|fPOS=ADJ++JJ	11	amod	_	00425002-a|SubjectiveStrongNegativeAttribute+
11	building	building	NOUN	NN	Number=Sing|fPOS=NOUN++NN	7	nmod	_	02913152-n|Building=
12	in	in	ADP	IN	fPOS=ADP++IN	15	case	_	?|?
13	the	the	DET	DT	Definite=Def|PronType=Art|fPOS=DET++DT	15	det	_	?|?
14	space	space	NOUN	NN	Number=Sing|fPOS=NOUN++NN	15	compound	_	08500433-n|OuterSpaceRegion+
15	reserved	reserve	VERB	VBN	Mood=Ind|Tense=Past|VerbForm=Fin|fPOS=VERB++VBD	5	nmod	_	02498320-v|Reserving=
16	for	for	ADP	IN	fPOS=ADP++IN	18	case	_	?|?
17	handicapped	handicap	ADJ	JJ	Degree=Pos|fPOS=ADJ++JJ	18	amod	_	01085474-v|RegulatoryProcess+
18	people	people	NOUN	NNS	Number=Plur|fPOS=NOUN++NNS	15	nmod	_	07942152-n|GroupOfPeople=
19	.	.	PUNCT	.	fPOS=PUNCT++.	2	punct	_	?|?


CONLL B:

1	A	a	DET	DT	Definite=Ind|PronType=Art|fPOS=DET++DT	2	det	_	?|?
2	boy	boy	NOUN	NN	Number=Sing|fPOS=NOUN++NN	4	nsubj	_	10285313-n|Human+
3	is	be	AUX	VBZ	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|fPOS=AUX++VBZ	4	aux	_	02604760-v|Entity+
4	standing	stand	VERB	VBG	Tense=Pres|VerbForm=Part|fPOS=VERB++VBG	0	ROOT	_	01546111-v|PhysicalAttribute+
5	in	in	ADP	IN	fPOS=ADV++RB	6	case	_	?|?
6	front	front	NOUN	NN	fPOS=ADP++IN	4	nmod	_	08573472-n|FrontFn=
7	of	of	ADP	IN	fPOS=ADP++IN	10	case	_	?|?
8	the	the	DET	DT	Definite=Def|PronType=Art|fPOS=DET++DT	10	det	_	?|?
9	blue	blue	ADJ	JJ	Degree=Pos|fPOS=ADJ++JJ	10	amod	_	00425002-a|SubjectiveStrongNegativeAttribute+
10	building	building	NOUN	NN	Number=Sing|fPOS=NOUN++NN	6	nmod	_	02913152-n|Building=
11	in	in	ADP	IN	fPOS=ADP++IN	14	case	_	?|?
12	the	the	DET	DT	Definite=Def|PronType=Art|fPOS=DET++DT	14	det	_	?|?
13	space	space	NOUN	NN	Number=Sing|fPOS=NOUN++NN	14	compound	_	08500433-n|OuterSpaceRegion+
14	reserved	reserve	VERB	VBN	Mood=Ind|Tense=Past|VerbForm=Fin|fPOS=VERB++VBD	4	nmod	_	02498320-v|Reserving=
15	for	for	ADP	IN	fPOS=ADP++IN	17	case	_	?|?
16	handicapped	handicap	ADJ	JJ	Degree=Pos|fPOS=ADJ++JJ	17	amod	_	01085474-v|RegulatoryProcess+
17	people	people	NOUN	NNS	Number=Plur|fPOS=NOUN++NNS	14	nmod	_	07942152-n|GroupOfPeople=
18	.	.	PUNCT	.	fPOS=PUNCT++.	4	punct	_	?|?
