sentence A = There is no tan dog jumping up and catching a tennis ball.
sentence B = A red dog is jumping and catching a tennis ball in its mouth.
entailm AB = A_neutral_B.
entailm BA = B_neutral_A.

CONCEPTS A: Entity+,ColorAttribute+,Canine+,Ambulating=,Increasing+,Grabbing+,Tennis=,Ball=
CONCEPTS B: Red=,Canine+,Entity+,Ambulating=,Grabbing+,Tennis=,Ball=,Mouth+

CONLL A:

1	There	there	PRON	EX	fPOS=PRON++EX	2	expl	_	?|?
2	is	be	VERB	VBZ	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|fPOS=VERB++VBZ	0	ROOT	_	02604760-v|Entity+
3	no	no	DET	DT	fPOS=DET++DT	5	neg	_	?|?
4	tan	tan	ADJ	JJ	Number=Sing|fPOS=NOUN++NN	5	amod	_	00384533-a|ColorAttribute+
5	dog	dog	NOUN	NN	Number=Sing|fPOS=NOUN++NN	2	nsubj	_	02084071-n|Canine+
6	jumping	jump	VERB	VBG	VerbForm=Ger|fPOS=VERB++VBG	5	acl	_	01963942-v|Ambulating=
7	up	up	ADP	RP	fPOS=ADP++RP	6	compound:prt	_	00097011-r|Increasing+
8	and	and	CONJ	CC	fPOS=CONJ++CC	6	cc	_	?|?
9	catching	catch	VERB	VBG	VerbForm=Ger|fPOS=VERB++VBG	6	conj	_	01439190-v|Grabbing+
10	a	a	DET	DT	Definite=Ind|PronType=Art|fPOS=DET++DT	12	det	_	?|?
11	tennis	tennis	NOUN	NN	Number=Sing|fPOS=NOUN++NN	12	compound	_	00482298-n|Tennis=
12	ball	ball	NOUN	NN	Number=Sing|fPOS=NOUN++NN	9	dobj	_	02778669-n|Ball=
13	.	.	PUNCT	.	fPOS=PUNCT++.	2	punct	_	?|?


CONLL B:

1	A	a	DET	DT	Definite=Ind|PronType=Art|fPOS=DET++DT	3	det	_	?|?
2	red	red	ADJ	JJ	Degree=Pos|fPOS=ADJ++JJ	3	amod	_	00381097-a|Red=
3	dog	dog	NOUN	NN	Number=Sing|fPOS=NOUN++NN	5	nsubj	_	02084071-n|Canine+
4	is	be	AUX	VBZ	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|fPOS=AUX++VBZ	5	aux	_	02604760-v|Entity+
5	jumping	jump	VERB	VBG	VerbForm=Ger|fPOS=VERB++VBG	0	ROOT	_	01963942-v|Ambulating=
6	and	and	CONJ	CC	fPOS=CONJ++CC	5	cc	_	?|?
7	catching	catch	VERB	VBG	VerbForm=Ger|fPOS=VERB++VBG	5	conj	_	01439190-v|Grabbing+
8	a	a	DET	DT	Definite=Ind|PronType=Art|fPOS=DET++DT	10	det	_	?|?
9	tennis	tennis	NOUN	NN	Number=Sing|fPOS=NOUN++NN	10	compound	_	00482298-n|Tennis=
10	ball	ball	NOUN	NN	Number=Sing|fPOS=NOUN++NN	7	dobj	_	02778669-n|Ball=
11	in	in	ADP	IN	fPOS=ADP++IN	13	case	_	?|?
12	its	its	PRON	PRP$	Gender=Neut|Number=Sing|Person=3|Poss=Yes|PronType=Prs|fPOS=PRON++PRP$	13	nmod:poss	_	?|?
13	mouth	mouth	NOUN	NN	Number=Sing|fPOS=NOUN++NN	7	nmod	_	05302499-n|Mouth+
14	.	.	PUNCT	.	fPOS=PUNCT++.	5	punct	_	?|?
