sentence A = There is no person with a blue backpack hiking in rocky area.
sentence B = The person is hiking.
entailm AB = A_neutral_B.
entailm BA = B_neutral_A.

CONCEPTS A: Entity+,Human=,SubjectiveStrongNegativeAttribute+,Bag+,Walking+,TextureAttribute+,SubjectiveAssessmentAttribute+
CONCEPTS B: Human=,Entity+,Walking+

CONLL A:

1	There	there	PRON	EX	fPOS=PRON++EX	2	expl	_	EX|?|?
2	is	be	VERB	VBZ	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|fPOS=VERB++VBZ	0	ROOT	_	VBZ|02604760-v|Entity+
3	no	no	DET	DT	fPOS=DET++DT	4	neg	_	DT|?|?
4	person	person	NOUN	NN	Number=Sing|fPOS=NOUN++NN	2	nsubj	_	NN|00007846-n|Human=
5	with	with	ADP	IN	fPOS=ADP++IN	9	case	_	IN|?|?
6	a	a	DET	DT	Definite=Ind|PronType=Art|fPOS=DET++DT	9	det	_	DT|?|?
7	blue	blue	ADJ	JJ	Degree=Pos|fPOS=ADJ++JJ	8	compound	_	JJ|00425002-a|SubjectiveStrongNegativeAttribute+
8	backpack	backpack	NOUN	NN	Number=Sing|fPOS=NOUN++NN	9	compound	_	NN|02769748-n|Bag+
9	hiking	hike	NOUN	NN	VerbForm=Ger|fPOS=VERB++VBG	4	nmod	_	VBG|01920932-v|Walking+
10	in	in	ADP	IN	fPOS=ADP++IN	12	case	_	IN|?|?
11	rocky	rocky	ADJ	JJ	Number=Sing|fPOS=NOUN++NN	12	amod	_	JJ|02243567-a|TextureAttribute+
12	area	area	NOUN	NN	Number=Sing|fPOS=NOUN++NN	9	nmod	_	NN|14514039-n|SubjectiveAssessmentAttribute+
13	.	.	PUNCT	.	fPOS=PUNCT++.	2	punct	_	Fp|?|?


CONLL B:

1	The	the	DET	DT	Definite=Def|PronType=Art|fPOS=DET++DT	2	det	_	DT|?|?
2	person	person	NOUN	NN	Number=Sing|fPOS=NOUN++NN	4	nsubj	_	NN|00007846-n|Human=
3	is	be	VERB	VBZ	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|fPOS=VERB++VBZ	4	cop	_	VBZ|02604760-v|Entity+
4	hiking	hike	ADJ	JJ	Degree=Pos|fPOS=ADJ++JJ	0	ROOT	_	VBG|01920932-v|Walking+
5	.	.	PUNCT	.	fPOS=PUNCT++.	4	punct	_	Fp|?|?
