sentence A = There is no child playing with a water spout outdoors with the rest of his family watching.
sentence B = A child is playing with a water spout outdoors and the rest of his family is watching.
entailm AB = A_contradicts_B.
entailm BA = B_contradicts_A.

CONCEPTS A: Entity+,HumanChild=,DramaticActing+,Water=,Hole+,Outdoors+,RecreationOrExercise+,FamilyGroup+,Looking=
CONCEPTS B: HumanChild=,Entity+,DramaticActing+,Water=,Hole+,Outdoors+,RecreationOrExercise+,FamilyGroup+,Entity+,Looking=

CONLL A:

1	There	there	PRON	EX	fPOS=PRON++EX	2	expl	_	EX|?|?
2	is	be	VERB	VBZ	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|fPOS=VERB++VBZ	0	ROOT	_	VBZ|02604760-v|Entity+
3	no	no	DET	DT	fPOS=DET++DT	4	neg	_	DT|?|?
4	child	child	NOUN	NN	Number=Sing|fPOS=NOUN++NN	2	nsubj	_	NN|09917593-n|HumanChild=
5	playing	play	NOUN	NN	VerbForm=Ger|fPOS=VERB++VBG	4	acl	_	VBG|01719302-v|DramaticActing+
6	with	with	ADP	IN	fPOS=ADP++IN	10	case	_	IN|?|?
7	a	a	DET	DT	Definite=Ind|PronType=Art|fPOS=DET++DT	10	det	_	DT|?|?
8	water	water	NOUN	NN	Number=Sing|fPOS=NOUN++NN	9	compound	_	NN|14845743-n|Water=
9	spout	spout	NOUN	NN	Number=Sing|fPOS=NOUN++NN	10	compound	_	NN|04287153-n|Hole+
10	outdoors	outdoors	ADV	RB	Number=Plur|fPOS=NOUN++NNS	5	nmod	_	RB|00110659-r|Outdoors+
11	with	with	ADP	IN	fPOS=ADP++IN	13	case	_	IN|?|?
12	the	the	DET	DT	Definite=Def|PronType=Art|fPOS=DET++DT	13	det	_	DT|?|?
13	rest	rest	NOUN	NN	Number=Sing|fPOS=NOUN++NN	10	nmod	_	NN|01064148-n|RecreationOrExercise+
14	of	of	ADP	IN	fPOS=ADP++IN	17	case	_	IN|?|?
15	his	his	PRON	PRP$	Gender=Masc|Number=Sing|Person=3|Poss=Yes|PronType=Prs|fPOS=PRON++PRP$	17	nmod:poss	_	PRP$|?|?
16	family	family	NOUN	NN	Number=Sing|fPOS=NOUN++NN	17	compound	_	NN|07970406-n|FamilyGroup+
17	watching	watch	VERB	VBG	Number=Sing|fPOS=NOUN++NN	13	nmod	_	VBG|02150948-v|Looking=
18	.	.	PUNCT	.	fPOS=PUNCT++.	2	punct	_	Fp|?|?


CONLL B:

1	A	a	DET	DT	Definite=Ind|PronType=Art|fPOS=DET++DT	2	det	_	DT|?|?
2	child	child	NOUN	NN	Number=Sing|fPOS=NOUN++NN	4	nsubj	_	NN|09917593-n|HumanChild=
3	is	be	AUX	VBZ	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|fPOS=AUX++VBZ	4	aux	_	VBZ|02604760-v|Entity+
4	playing	play	VERB	VBG	Tense=Pres|VerbForm=Part|fPOS=VERB++VBG	0	ROOT	_	VBG|01719302-v|DramaticActing+
5	with	with	ADP	IN	fPOS=ADP++IN	9	case	_	IN|?|?
6	a	a	DET	DT	Definite=Ind|PronType=Art|fPOS=DET++DT	9	det	_	DT|?|?
7	water	water	NOUN	NN	Number=Sing|fPOS=NOUN++NN	8	compound	_	NN|14845743-n|Water=
8	spout	spout	NOUN	NN	Number=Sing|fPOS=NOUN++NN	9	compound	_	NN|04287153-n|Hole+
9	outdoors	outdoors	ADV	RB	Number=Plur|fPOS=NOUN++NNS	4	nmod	_	RB|00110659-r|Outdoors+
10	and	and	CONJ	CC	fPOS=CONJ++CC	4	cc	_	CC|?|?
11	the	the	DET	DT	Definite=Def|PronType=Art|fPOS=DET++DT	12	det	_	DT|?|?
12	rest	rest	NOUN	NN	Number=Sing|fPOS=NOUN++NN	17	nsubj	_	NN|01064148-n|RecreationOrExercise+
13	of	of	ADP	IN	fPOS=ADP++IN	15	case	_	IN|?|?
14	his	his	PRON	PRP$	Gender=Masc|Number=Sing|Person=3|Poss=Yes|PronType=Prs|fPOS=PRON++PRP$	15	nmod:poss	_	PRP$|?|?
15	family	family	NOUN	NN	Number=Sing|fPOS=NOUN++NN	12	nmod	_	NN|07970406-n|FamilyGroup+
16	is	be	AUX	VBZ	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|fPOS=AUX++VBZ	17	aux	_	VBZ|02604760-v|Entity+
17	watching	watch	VERB	VBG	Tense=Pres|VerbForm=Part|fPOS=VERB++VBG	4	conj	_	VBG|02150948-v|Looking=
18	.	.	PUNCT	.	fPOS=PUNCT++.	4	punct	_	Fp|?|?
