sentence A = There is no man fitting a silencer to a pistol.
sentence B = A man is fixing a silencer to a gun.
entailm AB = A_contradicts_B.
entailm BA = B_contradicts_A.

CONCEPTS A: Entity+,Hominid=,SubjectiveAssessmentAttribute+,AutomobileMuffler=,Pistol+
CONCEPTS B: Hominid=,Entity+,Attaching+,AutomobileMuffler=,Gun=

CONLL A:

1	There	there	PRON	EX	fPOS=PRON++EX	2	expl	_	EX|?|?
2	is	be	VERB	VBZ	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|fPOS=VERB++VBZ	0	ROOT	_	VBZ|02604760-v|Entity+
3	no	no	DET	DT	fPOS=DET++DT	4	neg	_	DT|?|?
4	man	man	NOUN	NN	Number=Sing|fPOS=NOUN++NN	2	nsubj	_	NN|02472293-n|Hominid=
5	fitting	fit	VERB	VBG	VerbForm=Ger|fPOS=VERB++VBG	4	acl	_	VBG|02657219-v|SubjectiveAssessmentAttribute+
6	a	a	DET	DT	Definite=Ind|PronType=Art|fPOS=DET++DT	7	det	_	DT|?|?
7	silencer	silencer	NOUN	NN	Number=Sing|fPOS=NOUN++NN	5	dobj	_	NN|04218564-n|AutomobileMuffler=
8	to	to	ADP	IN	fPOS=ADP++IN	10	case	_	TO|?|?
9	a	a	DET	DT	Definite=Ind|PronType=Art|fPOS=DET++DT	10	det	_	DT|?|?
10	pistol	pistol	NOUN	NN	Number=Sing|fPOS=NOUN++NN	7	nmod	_	NN|03948459-n|Pistol+
11	.	.	PUNCT	.	fPOS=PUNCT++.	2	punct	_	Fp|?|?


CONLL B:

1	A	a	DET	DT	Definite=Ind|PronType=Art|fPOS=DET++DT	2	det	_	DT|?|?
2	man	man	NOUN	NN	Number=Sing|fPOS=NOUN++NN	4	nsubj	_	NN|02472293-n|Hominid=
3	is	be	AUX	VBZ	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|fPOS=VERB++VBZ	4	aux	_	VBZ|02604760-v|Entity+
4	fixing	fix	VERB	VBG	VerbForm=Ger|fPOS=VERB++VBG	0	ROOT	_	VBG|01340439-v|Attaching+
5	a	a	DET	DT	Definite=Ind|PronType=Art|fPOS=DET++DT	6	det	_	DT|?|?
6	silencer	silencer	NOUN	NN	Number=Sing|fPOS=NOUN++NN	4	dobj	_	NN|04218564-n|AutomobileMuffler=
7	to	to	ADP	IN	fPOS=ADP++IN	9	case	_	TO|?|?
8	a	a	DET	DT	Definite=Ind|PronType=Art|fPOS=DET++DT	9	det	_	DT|?|?
9	gun	gun	NOUN	NN	Number=Sing|fPOS=NOUN++NN	4	nmod	_	NN|03467984-n|Gun=
10	.	.	PUNCT	.	fPOS=PUNCT++.	4	punct	_	Fp|?|?
