sentence A = There is no kid in orange playing outside with a snowball.
sentence B = A kid in orange is playing outside with a snowball.
entailm AB = A_contradicts_B.
entailm BA = B_contradicts_A.

CONCEPTS A: Entity+,HumanChild=,OrangeColor+,DramaticActing+,Artifact+
CONCEPTS B: HumanChild=,OrangeColor+,Entity+,DramaticActing+,Artifact+

CONLL A:

1	There	there	PRON	EX	fPOS=PRON++EX	2	expl	_	EX|?|?
2	is	be	VERB	VBZ	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|fPOS=VERB++VBZ	0	ROOT	_	VBZ|02604760-v|Entity+
3	no	no	DET	DT	fPOS=DET++DT	4	neg	_	DT|?|?
4	kid	kid	NOUN	NN	Number=Sing|fPOS=NOUN++NN	2	nsubj	_	NN|09917593-n|HumanChild=
5	in	in	ADP	IN	fPOS=ADP++IN	6	case	_	IN|?|?
6	orange	orange	ADJ	JJ	Number=Sing|fPOS=NOUN++NN	4	nmod	_	NN|04965179-n|OrangeColor+
7	playing	play	NOUN	NN	VerbForm=Ger|fPOS=VERB++VBG	4	acl	_	VBG|01719302-v|DramaticActing+
8	outside	outside	ADP	IN	fPOS=ADP++IN	7	nmod	_	IN|?|?
9	with	with	ADP	IN	fPOS=ADP++IN	11	case	_	IN|?|?
10	a	a	DET	DT	Definite=Ind|PronType=Art|fPOS=DET++DT	11	det	_	DT|?|?
11	snowball	snowball	NOUN	NN	Number=Sing|fPOS=NOUN++NN	7	nmod	_	NN|04251560-n|Artifact+
12	.	.	PUNCT	.	fPOS=PUNCT++.	2	punct	_	Fp|?|?


CONLL B:

1	A	a	DET	DT	Definite=Ind|PronType=Art|fPOS=DET++DT	2	det	_	DT|?|?
2	kid	kid	NOUN	NN	Number=Sing|fPOS=NOUN++NN	6	nsubj	_	NN|09917593-n|HumanChild=
3	in	in	ADP	IN	fPOS=ADP++IN	4	case	_	IN|?|?
4	orange	orange	NOUN	NN	Number=Sing|fPOS=NOUN++NN	2	nmod	_	NN|04965179-n|OrangeColor+
5	is	be	AUX	VBZ	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|fPOS=AUX++VBZ	6	aux	_	VBZ|02604760-v|Entity+
6	playing	play	VERB	VBG	VerbForm=Ger|fPOS=VERB++VBG	0	ROOT	_	VBG|01719302-v|DramaticActing+
7	outside	outside	ADP	IN	fPOS=ADP++IN	6	advmod	_	IN|?|?
8	with	with	ADP	IN	fPOS=ADP++IN	10	case	_	IN|?|?
9	a	a	DET	DT	Definite=Ind|PronType=Art|fPOS=DET++DT	10	det	_	DT|?|?
10	snowball	snowball	NOUN	NN	Number=Sing|fPOS=NOUN++NN	6	nmod	_	NN|04251560-n|Artifact+
11	.	.	PUNCT	.	fPOS=PUNCT++.	6	punct	_	Fp|?|?
