sentence A = There is no one on the shore.
sentence B = A bunch of people is on the shore.
entailm AB = A_contradicts_B.
entailm BA = B_contradicts_A.

CONCEPTS A: Entity+,PositiveInteger@,ShoreArea=
CONCEPTS B: Collection+,GroupOfPeople=,Entity+,ShoreArea=

CONLL A:

1	There	there	PRON	EX	fPOS=PRON++EX	2	expl	_	?|?
2	is	be	VERB	VBZ	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|fPOS=VERB++VBZ	0	ROOT	_	02604760-v|Entity+
3	no	no	DET	DT	fPOS=DET++DT	4	neg	_	?|?
4	one	one	NOUN	NN	Number=Sing|fPOS=NOUN++NN	2	nsubj	_	13742573-n|PositiveInteger@
5	on	on	ADP	IN	fPOS=ADP++IN	7	case	_	?|?
6	the	the	DET	DT	Definite=Def|PronType=Art|fPOS=DET++DT	7	det	_	?|?
7	shore	shore	NOUN	NN	Number=Sing|fPOS=NOUN++NN	4	nmod	_	09433442-n|ShoreArea=
8	.	.	PUNCT	.	fPOS=PUNCT++.	2	punct	_	?|?


CONLL B:

1	A	a	DET	DT	Definite=Ind|PronType=Art|fPOS=DET++DT	2	det	_	?|?
2	bunch	bunch	NOUN	NN	Number=Sing|fPOS=NOUN++NN	8	nsubj	_	07959943-n|Collection+
3	of	of	ADP	IN	fPOS=ADP++IN	4	case	_	?|?
4	people	people	NOUN	NNS	Number=Plur|fPOS=NOUN++NNS	2	nmod	_	07942152-n|GroupOfPeople=
5	is	be	VERB	VBZ	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|fPOS=VERB++VBZ	8	cop	_	02604760-v|Entity+
6	on	on	ADP	IN	fPOS=ADP++IN	8	case	_	?|?
7	the	the	DET	DT	Definite=Def|PronType=Art|fPOS=DET++DT	8	det	_	?|?
8	shore	shore	NOUN	NN	Number=Sing|fPOS=NOUN++NN	0	ROOT	_	09433442-n|ShoreArea=
9	.	.	PUNCT	.	fPOS=PUNCT++.	8	punct	_	?|?
