sentence A = There is no man slicing potatoes.
sentence B = A man is fitting a silencer to a pistol.
entailm AB = A_neutral_B.
entailm BA = B_neutral_A.

CONCEPTS A: Entity+,Hominid=,Separating+,PotatoTuber=
CONCEPTS B: Hominid=,Entity+,SubjectiveAssessmentAttribute+,AutomobileMuffler=,Pistol+

CONLL A:

1	There	there	PRON	EX	fPOS=PRON++EX	2	expl	_	EX|?|?
2	is	be	VERB	VBZ	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|fPOS=VERB++VBZ	0	ROOT	_	VBZ|02604760-v|Entity+
3	no	no	DET	DT	fPOS=DET++DT	6	neg	_	DT|?|?
4	man	man	NOUN	NN	Degree=Pos|fPOS=ADJ++JJ	6	amod	_	NN|02472293-n|Hominid=
5	slicing	slice	NOUN	NN	Number=Sing|fPOS=NOUN++NN	6	compound	_	VBG|01254477-v|Separating+
6	potatoes	potato	NOUN	NNS	Number=Plur|fPOS=NOUN++NNS	2	nsubj	_	NNS|07710616-n|PotatoTuber=
7	.	.	PUNCT	.	fPOS=PUNCT++.	2	punct	_	Fp|?|?


CONLL B:

1	A	a	DET	DT	Definite=Ind|PronType=Art|fPOS=DET++DT	2	det	_	DT|?|?
2	man	man	NOUN	NN	Number=Sing|fPOS=NOUN++NN	4	nsubj	_	NN|02472293-n|Hominid=
3	is	be	AUX	VBZ	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|fPOS=AUX++VBZ	4	aux	_	VBZ|02604760-v|Entity+
4	fitting	fit	VERB	VBG	Tense=Pres|VerbForm=Part|fPOS=VERB++VBG	0	ROOT	_	VBG|02657219-v|SubjectiveAssessmentAttribute+
5	a	a	DET	DT	Definite=Ind|PronType=Art|fPOS=DET++DT	6	det	_	DT|?|?
6	silencer	silencer	NOUN	NN	Number=Sing|fPOS=NOUN++NN	4	dobj	_	NN|04218564-n|AutomobileMuffler=
7	to	to	ADP	IN	fPOS=ADP++IN	9	case	_	TO|?|?
8	a	a	DET	DT	Definite=Ind|PronType=Art|fPOS=DET++DT	9	det	_	DT|?|?
9	pistol	pistol	NOUN	NN	Number=Sing|fPOS=NOUN++NN	6	nmod	_	NN|03948459-n|Pistol+
10	.	.	PUNCT	.	fPOS=PUNCT++.	4	punct	_	Fp|?|?
