sentence A = There is no monkey kicking at the gloved hand of a person.
sentence B = The monkey is practicing martial arts.
entailm AB = A_contradicts_B.
entailm BA = B_neutral_A.

CONCEPTS A: Entity+,Human+,Expressing+,Hand+,Human=
CONCEPTS B: Human+,Entity+,Position+,SubjectiveStrongNegativeAttribute+,ArtWork=

CONLL A:

1	There	there	PRON	EX	fPOS=PRON++EX	2	expl	_	EX|?|?
2	is	be	VERB	VBZ	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|fPOS=VERB++VBZ	0	ROOT	_	VBZ|02604760-v|Entity+
3	no	no	DET	DT	fPOS=DET++DT	4	neg	_	DT|?|?
4	monkey	monkey	NOUN	NN	Number=Sing|fPOS=NOUN++NN	2	nsubj	_	NN|10200047-n|Human+
5	kicking	kick	VERB	VBG	Number=Sing|fPOS=NOUN++NN	4	acl	_	VBG|00907147-v|Expressing+
6	at	at	ADP	IN	fPOS=ADP++IN	9	case	_	IN|?|?
7	the	the	DET	DT	Definite=Def|PronType=Art|fPOS=DET++DT	9	det	_	DT|?|?
8	gloved	glove	ADJ	JJ	Degree=Pos|fPOS=ADJ++JJ	9	amod	_	VBN|?|?
9	hand	hand	NOUN	NN	Number=Sing|fPOS=NOUN++NN	5	nmod	_	NN|05564590-n|Hand+
10	of	of	ADP	IN	fPOS=ADP++IN	12	case	_	IN|?|?
11	a	a	DET	DT	Definite=Ind|PronType=Art|fPOS=DET++DT	12	det	_	DT|?|?
12	person	person	NOUN	NN	Number=Sing|fPOS=NOUN++NN	9	nmod	_	NN|00007846-n|Human=
13	.	.	PUNCT	.	fPOS=PUNCT++.	2	punct	_	Fp|?|?


CONLL B:

1	The	the	DET	DT	Definite=Def|PronType=Art|fPOS=DET++DT	2	det	_	DT|?|?
2	monkey	monkey	NOUN	NN	Number=Sing|fPOS=NOUN++NN	4	nsubj	_	NN|10200047-n|Human+
3	is	be	AUX	VBZ	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|fPOS=VERB++VBZ	4	aux	_	VBZ|02604760-v|Entity+
4	practicing	practice	VERB	VBG	Degree=Pos|fPOS=ADJ++JJ	0	ROOT	_	VBG|02568672-v|Position+
5	martial	martial	ADJ	JJ	Degree=Pos|fPOS=ADJ++JJ	6	amod	_	JJ|01518860-a|SubjectiveStrongNegativeAttribute+
6	arts	art	NOUN	NNS	Number=Plur|fPOS=NOUN++NNS	4	dobj	_	NNS|02743547-n|ArtWork=
7	.	.	PUNCT	.	fPOS=PUNCT++.	4	punct	_	Fp|?|?
